,Expiration Date,ID,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int,Strike,Flag,Expiry,BDTE,Mid
9869,07/10/2020,SPXW200710P02825000,26.08,3.78,28.0,29.0,16,0.4402901693310037,-0.16544812381429352,0.0008024322895039404,284,2825.0,p,2020-07-10,13,28.5
9870,07/10/2020,SPXW200710P02830000,27.03,4.13,28.7,29.7,9,0.4387722037719639,-0.16913542213110588,0.0008167250342694388,306,2830.0,p,2020-07-10,13,29.2
9871,07/10/2020,SPXW200710P02835000,21.09,-2.31,29.5,30.4,213,0.4374426777151645,-0.17298570440136274,0.0008310837884550892,39,2835.0,p,2020-07-10,13,29.95
9872,07/10/2020,SPXW200710P02840000,26.8,2.75,30.0,31.5,11,0.4362917952350867,-0.1769948656553666,0.0008454730604512406,80,2840.0,p,2020-07-10,13,30.75
9873,07/10/2020,SPXW200710P02845000,22.1,-2.55,30.9,31.9,16,0.43422973426563116,-0.18062728988308407,0.0008604158452385491,13,2845.0,p,2020-07-10,13,31.4
9874,07/10/2020,SPXW200710P02850000,29.0,3.75,31.7,32.7,151,0.4328909096563497,-0.18468850055946007,0.0008751398894446538,1296,2850.0,p,2020-07-10,13,32.2
9875,07/10/2020,SPXW200710P02855000,23.15,-2.75,32.5,33.5,1,0.43145547036182424,-0.18877555734100326,0.0008900227754793377,16,2855.0,p,2020-07-10,13,33.0
9876,07/10/2020,SPXW200710P02860000,29.2,2.65,33.3,34.3,13,0.4299254322240221,-0.19289049360722288,0.0009050827998180466,61,2860.0,p,2020-07-10,13,33.8
9877,07/10/2020,SPXW200710P02865000,19.02,-8.18,34.1,35.1,2,0.42830264511248467,-0.19703536193667048,0.0009203288442449775,34,2865.0,p,2020-07-10,13,34.6
9878,07/10/2020,SPXW200710P02870000,30.65,2.75,34.9,35.9,52,0.4265888038416036,-0.20121224069171717,0.0009357705721413367,352,2870.0,p,2020-07-10,13,35.4
9879,07/10/2020,SPXW200710P02875000,31.7,3.1,35.8,36.8,33,0.42528511376907235,-0.2056655747914249,0.000950973486624207,86,2875.0,p,2020-07-10,13,36.3
9880,07/10/2020,SPXW200710P02880000,32.45,3.15,36.6,37.7,38,0.42363438601886183,-0.21002816044983774,0.0009665809841408191,1344,2880.0,p,2020-07-10,13,37.150000000000006
9881,07/10/2020,SPXW200710P02885000,30.07,0.0,37.5,38.6,0,0.422134840109121,-0.2145423208137487,0.0009821371094176357,34,2885.0,p,2020-07-10,13,38.05
9882,07/10/2020,SPXW200710P02890000,31.82,1.12,38.4,39.5,40,0.4205384564196327,-0.21908933809626774,0.0009978860759929375,385,2890.0,p,2020-07-10,13,38.95
9883,07/10/2020,SPXW200710P02895000,30.13,-1.37,39.4,40.4,31,0.41908466062655364,-0.22378420073714267,0.0010135536143707213,40,2895.0,p,2020-07-10,13,39.9
9884,07/10/2020,SPXW200710P02900000,37.8,5.55,40.3,41.4,2193,0.41753156232731087,-0.22851250847750748,0.0010294112939845945,1743,2900.0,p,2020-07-10,13,40.849999999999994
9885,07/10/2020,SPXW200710P02905000,31.63,-1.42,41.3,42.4,25,0.4161130396527656,-0.23338489593456302,0.0010451506682329637,44,2905.0,p,2020-07-10,13,41.849999999999994
9886,07/10/2020,SPXW200710P02910000,32.43,-1.42,42.3,43.4,8,0.4145930223890164,-0.23829145800675633,0.001061074357266989,72,2910.0,p,2020-07-10,13,42.849999999999994
9887,07/10/2020,SPXW200710P02915000,31.3,-3.35,43.3,44.4,11,0.4129730915566621,-0.24323490822375504,0.0010772000536007909,52,2915.0,p,2020-07-10,13,43.849999999999994
9888,07/10/2020,SPXW200710P02920000,34.57,-0.93,44.4,45.5,4,0.41170375359133843,-0.24842025179410143,0.001092816575010147,132,2920.0,p,2020-07-10,13,44.95
9889,07/10/2020,SPXW200710P02925000,42.17,5.82,45.3,46.5,1690,0.40966121859930055,-0.25334253204327695,0.001109722873593455,806,2925.0,p,2020-07-10,13,45.9
9890,07/10/2020,SPXW200710P02930000,43.17,5.92,46.4,47.6,28,0.40818688444660867,-0.2586044011330557,0.001125729909290385,348,2930.0,p,2020-07-10,13,47.0
9891,07/10/2020,SPXW200710P02935000,35.3,-2.85,47.5,48.7,23,0.4066085465000164,-0.2639053554755577,0.0011419350443020448,100,2935.0,p,2020-07-10,13,48.1
9892,07/10/2020,SPXW200710P02940000,40.5,1.4,48.7,49.8,10,0.40514285383565135,-0.2693400991937267,0.0011579295744468254,69,2940.0,p,2020-07-10,13,49.25
9893,07/10/2020,SPXW200710P02945000,41.6,1.55,49.8,51.0,435,0.40357140385286105,-0.27481531621340594,0.0011741177985413742,18,2945.0,p,2020-07-10,13,50.4
9894,07/10/2020,SPXW200710P02950000,45.25,4.25,50.8,52.3,794,0.4018954526102149,-0.28033427866276384,0.0011905143537660479,2593,2950.0,p,2020-07-10,13,51.55
9895,07/10/2020,SPXW200710P02955000,40.6,-1.35,52.2,53.4,112,0.40053427505053163,-0.2860683917138118,0.001206206619031036,24,2955.0,p,2020-07-10,13,52.8
9896,07/10/2020,SPXW200710P02960000,41.6,-1.4,53.4,54.6,139,0.39885578393928756,-0.2917614809547331,0.0012225605416915641,77,2960.0,p,2020-07-10,13,54.0
9897,07/10/2020,SPXW200710P02965000,41.1,-2.95,54.7,55.9,51,0.39748258022334265,-0.2976611248254102,0.00123814864139149,12,2965.0,p,2020-07-10,13,55.3
9898,07/10/2020,SPXW200710P02970000,42.1,-3.0,56.0,57.2,40,0.3959977886884525,-0.30360294354672135,0.0012539162952407423,549,2970.0,p,2020-07-10,13,56.6
9899,07/10/2020,SPXW200710P02975000,42.75,-3.45,57.3,58.5,39,0.3944025326543948,-0.3095906881387833,0.0012698792062337816,146,2975.0,p,2020-07-10,13,57.9
9900,07/10/2020,SPXW200710P02980000,46.2,-1.1,58.5,59.8,56,0.3924977520417865,-0.3155576068323285,0.0012865788789895305,149,2980.0,p,2020-07-10,13,59.15
9901,07/10/2020,SPXW200710P02985000,47.2,-1.2,60.0,61.2,341,0.3912809988600297,-0.32185494926615377,0.00130133749109973,18,2985.0,p,2020-07-10,13,60.6
9902,07/10/2020,SPXW200710P02990000,48.5,-1.05,61.0,62.7,60,0.3891594410849852,-0.3279334846759241,0.0013184917690978182,516,2990.0,p,2020-07-10,13,61.85
9903,07/10/2020,SPXW200710P02995000,57.7,6.95,62.8,64.0,18,0.38810536091120934,-0.3344525398468079,0.0013324739711606526,75,2995.0,p,2020-07-10,13,63.4
9904,07/10/2020,SPXW200710P03000000,59.1,7.15,64.1,65.4,259,0.3861541048547924,-0.3407726344924811,0.0013489288619439321,1661,3000.0,p,2020-07-10,13,64.75
9905,07/10/2020,SPXW200710P03005000,56.43,0.0,65.6,66.9,0,0.3846708606627786,-0.3473267625487608,0.0013638309326324816,14,3005.0,p,2020-07-10,13,66.25
9906,07/10/2020,SPXW200710P03010000,43.71,-10.69,67.1,68.4,4,0.3830703477492198,-0.353933131566464,0.001378905949422915,389,3010.0,p,2020-07-10,13,67.75
9907,07/10/2020,SPXW200710P03015000,53.76,-1.94,68.7,69.9,29,0.3815430602630645,-0.3606465122878433,0.0013935472509274405,12,3015.0,p,2020-07-10,13,69.30000000000001
9908,07/10/2020,SPXW200710P03020000,43.69,-13.36,70.2,71.5,2,0.37989700204865456,-0.36741540718381316,0.0014083677513099246,108,3020.0,p,2020-07-10,13,70.85
9909,07/10/2020,SPXW200710P03025000,56.73,-1.67,71.8,73.1,65,0.37832016711417427,-0.37428859490802324,0.0014227225619833916,582,3025.0,p,2020-07-10,13,72.44999999999999
9910,07/10/2020,SPXW200710P03030000,54.72,-5.03,73.5,74.8,38,0.3769960978199022,-0.3813022240407804,0.0014359252986650972,1223,3030.0,p,2020-07-10,13,74.15
9911,07/10/2020,SPXW200710P03035000,60.78,-0.42,75.2,76.5,69,0.37554774934985513,-0.3883671866802274,0.00144926190159822,43,3035.0,p,2020-07-10,13,75.85
9912,07/10/2020,SPXW200710P03040000,58.26,-4.39,76.9,78.2,163,0.3739754356227713,-0.39548868211625177,0.0014627508448938897,1451,3040.0,p,2020-07-10,13,77.55000000000001
9913,07/10/2020,SPXW200710P03045000,68.86,4.76,78.6,79.9,10,0.3722792544284123,-0.402672072485899,0.0014763996603051055,34,3045.0,p,2020-07-10,13,79.25
9914,07/10/2020,SPXW200710P03050000,75.7,10.1,80.3,81.7,1041,0.37064204088243785,-0.40995023109289264,0.0014895066158260306,1581,3050.0,p,2020-07-10,13,81.0
9915,07/10/2020,SPXW200710P03055000,48.5,-18.65,81.8,83.7,5,0.36887900576465005,-0.4172947835193952,0.0015027679012291628,29,3055.0,p,2020-07-10,13,82.75
9916,07/10/2020,SPXW200710P03060000,49.7,-19.05,83.6,85.5,5,0.3671712937198574,-0.4247320115602804,0.0015154684263052332,79,3060.0,p,2020-07-10,13,84.55
9917,07/10/2020,SPXW200710P03065000,67.38,-3.02,85.5,87.4,14,0.36569732734289867,-0.43227423208307414,0.001526819488617548,278,3065.0,p,2020-07-10,13,86.45
9918,07/10/2020,SPXW200710P03070000,56.37,-15.68,87.4,89.3,12,0.3640924282595821,-0.43987964695446635,0.0015382968854282808,86,3070.0,p,2020-07-10,13,88.35
9919,07/10/2020,SPXW200710P03075000,72.57,-1.18,89.4,91.3,53,0.36271577430054597,-0.4475734348467597,0.0015483671234051144,476,3075.0,p,2020-07-10,13,90.35
9920,07/10/2020,SPXW200710P03080000,83.78,8.28,91.4,93.3,11,0.36120520628717045,-0.4553281993004532,0.0015585324319999927,109,3080.0,p,2020-07-10,13,92.35
9921,07/10/2020,SPXW200710P03085000,68.77,0.0,93.4,95.3,0,0.359560095751992,-0.463150394968892,0.0015687878374137654,70,3085.0,p,2020-07-10,13,94.35
9922,07/10/2020,SPXW200710P03090000,61.22,-17.88,95.5,97.4,30,0.3581370877170168,-0.4710428172948866,0.0015775695771935716,48,3090.0,p,2020-07-10,13,96.45
9923,07/10/2020,SPXW200710P03095000,85.23,4.23,97.6,99.6,1,0.35675513159704564,-0.47899481283195655,0.001585626989708544,15,3095.0,p,2020-07-10,13,98.6
9924,07/10/2020,SPXW200710P03100000,79.91,-2.94,99.7,101.7,38,0.3550559229587391,-0.4870211242497646,0.001594542169414126,1400,3100.0,p,2020-07-10,13,100.7
9925,07/10/2020,SPXW200710P03105000,81.84,-3.01,102.0,104.0,7,0.3539301952633954,-0.49507130946437883,0.001600300549853273,37,3105.0,p,2020-07-10,13,103.0
9926,07/10/2020,SPXW200710P03110000,81.63,-5.22,104.2,106.2,37,0.3523063053458928,-0.5032117797227897,0.0016077044051598932,142,3110.0,p,2020-07-10,13,105.2
9927,07/10/2020,SPXW200710P03115000,86.44,-2.51,106.6,108.6,5,0.3512531096323953,-0.5113414794429616,0.0016118833912059927,71,3115.0,p,2020-07-10,13,107.6
9928,07/10/2020,SPXW200710P03120000,94.72,3.67,108.9,111.0,2,0.3498777989854821,-0.5195494602730832,0.001616882059352065,332,3120.0,p,2020-07-10,13,109.95
9929,07/10/2020,SPXW200710P03125000,85.45,-7.7,111.4,113.4,50,0.34871472598564557,-0.5277638470396084,0.001620242784383663,95,3125.0,p,2020-07-10,13,112.4
9930,07/10/2020,SPXW200710P03130000,89.53,-5.92,113.8,116.0,5,0.3475847942031594,-0.5360013651497297,0.0016227670585067244,58,3130.0,p,2020-07-10,13,114.9
9931,07/10/2020,SPXW200710P03135000,97.2,0.0,116.4,118.5,0,0.3464874376125241,-0.544256498145046,0.0016244484868366271,30,3135.0,p,2020-07-10,13,117.45
9932,07/10/2020,SPXW200710P03140000,98.55,-1.4,119.0,121.1,18,0.3454222265183079,-0.552523654334891,0.001625274705929769,40,3140.0,p,2020-07-10,13,120.05
9933,07/10/2020,SPXW200710P03145000,82.56,-19.79,121.6,123.8,1,0.34438886963466153,-0.5607971648657895,0.0016252340628852835,24,3145.0,p,2020-07-10,13,122.69999999999999
9934,07/10/2020,SPXW200710P03150000,124.57,19.82,124.3,126.5,36,0.3433872166903404,-0.5690712817489896,0.0016243247102920577,3425,3150.0,p,2020-07-10,13,125.4
9935,07/10/2020,SPXW200710P03155000,127.33,20.03,127.1,129.3,23,0.34259905574604627,-0.5772832553617491,0.0016217245502048172,42,3155.0,p,2020-07-10,13,128.2
9936,07/10/2020,SPXW200710P03160000,89.26,-20.59,130.0,132.2,1,0.3420269058644347,-0.5854137979270035,0.00161744765136973,11,3160.0,p,2020-07-10,13,131.1
9937,07/10/2020,SPXW200710P03165000,146.2,0.0,132.9,135.1,0,0.3413070379641615,-0.5935750017286523,0.0016131170355038194,11,3165.0,p,2020-07-10,13,134.0
9938,07/10/2020,SPXW200710P03170000,137.76,0.0,135.9,138.1,0,0.34080637189029284,-0.6016336258213073,0.001607127444458456,13,3170.0,p,2020-07-10,13,137.0
9939,07/10/2020,SPXW200710P03175000,94.2,-23.7,138.9,141.2,7,0.34034347318443264,-0.6096447279887229,0.0016002937286430097,202,3175.0,p,2020-07-10,13,140.05
9940,07/10/2020,SPXW200710P03180000,121.23,0.0,142.0,144.3,0,0.339919666703827,-0.6176019769171148,0.0015926261198728753,28,3180.0,p,2020-07-10,13,143.15
9941,07/10/2020,SPXW200710P03185000,104.8,-18.75,145.2,147.5,30,0.339724240526586,-0.6254155520679205,0.0015833711586310528,1,3185.0,p,2020-07-10,13,146.35
9942,07/10/2020,SPXW200710P03190000,115.95,0.0,148.5,150.7,0,0.3395737021105819,-0.6331536706667862,0.0015733289160380082,25,3190.0,p,2020-07-10,13,149.6
9943,07/10/2020,SPXW200710P03195000,81.0,0.0,151.8,154.1,0,0.33966062361686816,-0.640717896608578,0.0015617851545357553,33,3195.0,p,2020-07-10,13,152.95
9944,07/10/2020,SPXW200710P03200000,122.3,-10.2,155.1,157.4,5,0.3394161464827984,-0.6483775800148806,0.001550963588670129,625,3200.0,p,2020-07-10,13,156.25
9945,07/10/2020,SPXW200710P03205000,109.17,-26.43,158.6,160.9,1,0.3398008506559684,-0.655649460082941,0.0015372677353298059,10,3205.0,p,2020-07-10,13,159.75
9946,07/10/2020,SPXW200710P03210000,135.01,-3.79,162.1,164.4,3,0.3400518072276823,-0.6629077169336028,0.0015236233252835518,308,3210.0,p,2020-07-10,13,163.25
9947,07/10/2020,SPXW200710P03215000,93.2,0.0,165.7,168.0,0,0.34056075959633486,-0.6699412993214082,0.001508665832261613,2,3215.0,p,2020-07-10,13,166.85
9948,07/10/2020,SPXW200710P03220000,141.46,-3.94,169.4,171.7,1,0.34133636115280486,-0.6767322284574107,0.0014924822266948468,114,3220.0,p,2020-07-10,13,170.55
9949,07/10/2020,SPXW200710P03225000,140.14,-8.66,173.1,175.4,7,0.34198780723106337,-0.6834946960964317,0.0014764304978598375,178,3225.0,p,2020-07-10,13,174.25
9950,07/10/2020,SPXW200710P03230000,125.6,0.0,176.9,179.2,0,0.3429177424885333,-0.6899949369312708,0.0014592632169296849,20,3230.0,p,2020-07-10,13,178.05
9951,07/10/2020,SPXW200710P03235000,0.0,0.0,180.7,183.1,0,0.3439325204062176,-0.6963392572188809,0.0014416681892726046,0,3235.0,p,2020-07-10,13,181.89999999999998
9952,07/10/2020,SPXW200710P03240000,89.6,0.0,184.6,187.0,0,0.3450369987597817,-0.7025220113135333,0.0014236863421501766,9,3240.0,p,2020-07-10,13,185.8
9953,07/10/2020,SPXW200710P03245000,167.3,4.3,188.6,190.9,1,0.34623625742999803,-0.7085377039146579,0.0014053574659556034,21,3245.0,p,2020-07-10,13,189.75
9954,07/10/2020,SPXW200710P03250000,164.9,-1.75,192.6,194.9,9,0.3475355930586712,-0.714381013162324,0.0013867258985555964,228,3250.0,p,2020-07-10,13,193.75
9955,07/10/2020,SPXW200710P03255000,179.6,9.15,196.7,199.1,2,0.34936364834209926,-0.7197764840071841,0.0013668181964021642,14,3255.0,p,2020-07-10,13,197.89999999999998
9956,07/10/2020,SPXW200710P03260000,183.8,9.5,200.9,203.2,2,0.35109754365025286,-0.7251165281644489,0.0013472623550114804,19,3260.0,p,2020-07-10,13,202.05
9957,07/10/2020,SPXW200710P03265000,180.0,1.85,205.1,207.4,1,0.3529527810710769,-0.7302646631842435,0.0013275752053232281,0,3265.0,p,2020-07-10,13,206.25
9958,07/10/2020,SPXW200710P03270000,238.5,0.0,209.3,211.6,0,0.35471782368840876,-0.7353595648368128,0.0013082370742267813,3,3270.0,p,2020-07-10,13,210.45
9959,07/10/2020,SPXW200710P03275000,188.1,2.0,213.6,215.9,2,0.35683208611025935,-0.7401147281157705,0.0012883870681434928,3,3275.0,p,2020-07-10,13,214.75
9960,07/10/2020,SPXW200710P03280000,0.0,0.0,218.0,220.3,0,0.359307997526832,-0.7445204735574862,0.0012681317684837268,0,3280.0,p,2020-07-10,13,219.15
9961,07/10/2020,SPXW200710P03285000,286.8,0.0,222.4,224.7,0,0.36171055488291926,-0.748865601565285,0.0012483275213526213,1,3285.0,p,2020-07-10,13,223.55
9962,07/10/2020,SPXW200710P03290000,241.85,0.0,224.6,231.4,0,0.3642658356032886,-0.7530029941761995,0.0012285960337976576,12,3290.0,p,2020-07-10,13,228.0
9963,07/10/2020,SPXW200710P03295000,194.5,0.0,229.7,235.7,0,0.36789026416025467,-0.7563261360047591,0.001207611148856813,18,3295.0,p,2020-07-10,13,232.7
9964,07/10/2020,SPXW200710P03300000,220.24,13.44,234.8,240.1,5,0.3716943099742382,-0.7594309960722967,0.0011869178706547245,53,3300.0,p,2020-07-10,13,237.45
9965,07/10/2020,SPXW200710P03305000,0.0,0.0,238.5,244.6,0,0.3724489310352489,-0.7644593337744254,0.001170791961158102,0,3305.0,p,2020-07-10,13,241.55
9966,07/10/2020,SPXW200710P03310000,207.4,0.0,243.1,249.1,0,0.3752080932887168,-0.7680628318510685,0.0011522283216436335,2,3310.0,p,2020-07-10,13,246.1
9967,07/10/2020,SPXW200710P03315000,211.7,0.0,247.7,253.9,0,0.37861511443705703,-0.7711440148355564,0.0011332988947287959,5,3315.0,p,2020-07-10,13,250.8
9968,07/10/2020,SPXW200710P03320000,221.2,0.0,252.3,258.7,0,0.38197538079015114,-0.7741685559679468,0.001114884469188837,1,3320.0,p,2020-07-10,13,255.5
9969,07/10/2020,SPXW200710P03325000,225.4,0.0,257.5,263.1,0,0.38576726911790943,-0.7768245293306109,0.0010964907914967625,35,3325.0,p,2020-07-10,13,260.3
9970,07/10/2020,SPXW200710P03330000,229.1,0.0,262.0,268.1,0,0.3892800178256329,-0.7795838426972068,0.0010788522786242538,4,3330.0,p,2020-07-10,13,265.05
9971,07/10/2020,SPXW200710P03335000,203.0,-34.5,266.4,272.8,1,0.39178162935553135,-0.7829245424886722,0.001062520595951355,0,3335.0,p,2020-07-10,13,269.6
9972,07/10/2020,SPXW200710P03340000,233.9,0.0,271.4,277.5,0,0.3956937008478406,-0.7852676968951755,0.0010453760523887468,1,3340.0,p,2020-07-10,13,274.45
9973,07/10/2020,SPXW200710P03345000,0.0,0.0,276.0,281.9,0,0.3978493223596326,-0.7886771666534287,0.00102998285456124,0,3345.0,p,2020-07-10,13,278.95
9974,07/10/2020,SPXW200710P03350000,246.63,0.0,280.3,286.8,0,0.40044193600617234,-0.791727628890726,0.0010145441819986445,78,3350.0,p,2020-07-10,13,283.55
9975,07/10/2020,SPXW200710P03355000,0.0,0.0,285.6,291.8,0,0.4057347584526134,-0.7929700809683027,0.0009977514991987846,0,3355.0,p,2020-07-10,13,288.70000000000005
9976,07/10/2020,SPXW200710P03360000,191.3,0.0,290.5,296.5,0,0.40925467073299887,-0.7952908498623401,0.0009825316737988032,1,3360.0,p,2020-07-10,13,293.5
9977,07/10/2020,SPXW200710P03365000,0.0,0.0,295.1,301.2,0,0.4119804890276689,-0.7980513536239187,0.0009680996981842327,0,3365.0,p,2020-07-10,13,298.15
9978,07/10/2020,SPXW200710P03370000,0.0,0.0,299.9,306.3,0,0.41619023897393276,-0.7998099645817547,0.0009532584499538643,0,3370.0,p,2020-07-10,13,303.1
9979,07/10/2020,SPXW200710P03375000,265.59,0.0,304.9,311.0,0,0.4198630301165405,-0.8018508635473154,0.0009390646482643206,64,3375.0,p,2020-07-10,13,307.95
9980,07/10/2020,SPXW200710P03380000,0.0,0.0,309.8,316.0,0,0.4240208243246284,-0.80353450269115,0.0009250351240552845,0,3380.0,p,2020-07-10,13,312.9
9981,07/10/2020,SPXW200710P03385000,285.91,0.0,314.5,320.6,0,0.4265992424724455,-0.8061429145669763,0.0009119531796386582,44,3385.0,p,2020-07-10,13,317.55
9982,07/10/2020,SPXW200710P03390000,290.64,0.0,319.0,325.5,0,0.42939498090392736,-0.8085581495095084,0.0008990491551230662,44,3390.0,p,2020-07-10,13,322.25
9983,07/10/2020,SPXW200710P03400000,338.1,0.0,328.8,335.3,0,0.43698805049450146,-0.8120024364330902,0.0008735474921195419,72,3400.0,p,2020-07-10,13,332.05
9984,07/10/2020,SPXW200710P03410000,0.0,0.0,338.6,345.1,0,0.44448026761884185,-0.8153220249596416,0.0008493270797771402,0,3410.0,p,2020-07-10,13,341.85
9985,07/10/2020,SPXW200710P03420000,317.49,0.0,349.4,354.9,0,0.45457214329164836,-0.8169366741412887,0.0008259075912064873,40,3420.0,p,2020-07-10,13,352.15
9986,07/10/2020,SPXW200710P03425000,301.04,-21.46,353.3,359.8,1,0.45553564311635536,-0.8200847921415289,0.0008151931751854136,4,3425.0,p,2020-07-10,13,356.55
9987,07/10/2020,SPXW200710P03430000,327.36,0.0,358.3,364.8,0,0.4597199277220963,-0.8213000248815661,0.0008043139132496435,40,3430.0,p,2020-07-10,13,361.55
9988,07/10/2020,SPXW200710P03440000,0.0,0.0,368.1,374.7,0,0.46720782066960537,-0.8241330273563108,0.0007834171356080333,0,3440.0,p,2020-07-10,13,371.4
9989,07/10/2020,SPXW200710P03450000,244.1,0.0,378.0,384.5,0,0.47461090889793967,-0.8268703155891899,0.0007634918119947542,5,3450.0,p,2020-07-10,13,381.25
9990,07/10/2020,SPXW200710P03460000,0.0,0.0,387.9,394.4,0,0.48221281664403187,-0.8293604964961787,0.0007444822358593228,0,3460.0,p,2020-07-10,13,391.15
9991,07/10/2020,SPXW200710P03470000,373.81,0.0,397.8,404.4,0,0.49002340818249307,-0.8316110282635236,0.0007263520274136681,74,3470.0,p,2020-07-10,13,401.1
9992,07/10/2020,SPXW200710P03475000,0.0,0.0,403.4,409.3,0,0.4954677905187867,-0.8318545254326182,0.0007176970484579215,0,3475.0,p,2020-07-10,13,406.35
9993,07/10/2020,SPXW200710P03480000,383.6,0.0,408.2,414.3,0,0.4989090688559052,-0.8331656470630833,0.0007091335874065408,74,3480.0,p,2020-07-10,13,411.25
9994,07/10/2020,SPXW200710P03490000,0.0,0.0,418.2,424.2,0,0.5065944164506349,-0.8352696680645977,0.0006926217110958532,0,3490.0,p,2020-07-10,13,421.2
9995,07/10/2020,SPXW200710P03500000,291.41,0.0,427.9,434.1,0,0.5133434361561716,-0.8377630300913097,0.0006767254490114283,1,3500.0,p,2020-07-10,13,431.0
9996,07/10/2020,SPXW200710P03525000,0.0,0.0,452.4,459.0,0,0.5310643886116553,-0.8430945776609633,0.0006398789764716639,0,3525.0,p,2020-07-10,13,455.7
9997,07/10/2020,SPXW200710P03550000,339.86,0.0,477.3,483.9,0,0.5495833278731636,-0.8474570608910881,0.0006068074753784458,1,3550.0,p,2020-07-10,13,480.6
9998,07/10/2020,SPXW200710P03600000,0.0,0.0,527.2,533.7,0,0.58591377692142,-0.8551319813534519,0.0005497111033037072,0,3600.0,p,2020-07-10,13,530.45
9999,07/10/2020,SPXW200710P03650000,584.0,0.0,577.6,583.7,0,0.623276108992094,-0.8608339635713946,0.0005027766292187152,1,3650.0,p,2020-07-10,13,580.6500000000001
10000,07/10/2020,SPXW200710P03700000,0.0,0.0,627.0,633.6,0,0.6559961628904473,-0.867297420597879,0.0004622529559128452,0,3700.0,p,2020-07-10,13,630.3
10001,07/10/2020,SPXW200710P03800000,0.0,0.0,727.5,733.5,0,0.7245171351231414,-0.8759485765438058,0.00039921474126458634,0,3800.0,p,2020-07-10,13,730.5
10002,07/10/2020,SPXW200710P03900000,0.0,0.0,827.2,833.4,0,0.786899186974124,-0.8838651868700254,0.0003507079782139044,0,3900.0,p,2020-07-10,13,830.3
10003,07/10/2020,SPXW200710P04000000,0.0,0.0,926.9,933.4,0,0.846616574085033,-0.8903311946653503,0.00031276954359782394,0,4000.0,p,2020-07-10,13,930.15
10004,07/10/2020,SPXW200710P04100000,0.0,0.0,1027.2,1033.4,0,0.90602756901878,-0.895111489194278,0.0002829119694069959,0,4100.0,p,2020-07-10,13,1030.3000000000002
10005,07/10/2020,SPXW200710P04200000,0.0,0.0,1126.8,1133.3,0,0.9599301686609845,-0.90005771005508,0.00025770077627385035,0,4200.0,p,2020-07-10,13,1130.05
10006,07/10/2020,SPXW200710P04300000,0.0,0.0,1226.8,1233.3,0,1.0137006620684272,-0.9038384458676774,0.00023715301722404547,0,4300.0,p,2020-07-10,13,1230.05
10007,07/10/2020,SPXW200710P04400000,0.0,0.0,1326.7,1333.3,0,1.0651159493986733,-0.9072488406786761,0.0002196952664235141,0,4400.0,p,2020-07-10,13,1330.0
10008,07/10/2020,SPXW200710P04500000,0.0,0.0,1426.7,1433.2,0,1.1147418921850203,-0.9102645934149223,0.00020477045836742036,0,4500.0,p,2020-07-10,13,1429.95
10009,07/10/2020,SPXW200710P04600000,0.0,0.0,1527.3,1533.4,0,1.166773904649112,-0.9120592361909985,0.00019268327378085814,0,4600.0,p,2020-07-10,13,1530.35
10010,07/10/2020,SPXW200710P04700000,0.0,0.0,1626.6,1633.1,0,1.209153820336516,-0.9153650096891397,0.00018060518414131366,0,4700.0,p,2020-07-10,13,1629.85
10011,07/10/2020,SPXW200710P04800000,0.0,0.0,1726.7,1733.2,0,1.255577421491999,-0.917258154333922,0.00017095089788199402,0,4800.0,p,2020-07-10,13,1729.95
10012,07/13/2020,SPXW200713P00800000,0.0,0.0,0.0,0.15,0,1.7313242182600015,-0.0002142457226288197,6.392476825656246e-07,0,800.0,p,2020-07-13,14,0.075
10013,07/13/2020,SPXW200713P00900000,0.0,0.0,0.0,0.15,0,1.5840799058841153,-0.00023486468562899931,7.612319108396548e-07,0,900.0,p,2020-07-13,14,0.075
10014,07/13/2020,SPXW200713P01000000,0.0,0.0,0.0,0.2,0,1.4844746064022694,-0.00032873962098889375,1.1110645736778224e-06,0,1000.0,p,2020-07-13,14,0.1
10015,07/13/2020,SPXW200713P01100000,0.0,0.0,0.0,0.25,0,1.3872925452582945,-0.00043397070273037963,1.5386344975887312e-06,0,1100.0,p,2020-07-13,14,0.125
10016,07/13/2020,SPXW200713P01200000,0.0,0.0,0.0,0.25,0,1.2749884145479744,-0.00047269117371198655,1.8121348865918208e-06,0,1200.0,p,2020-07-13,14,0.125
10017,07/13/2020,SPXW200713P01300000,0.0,0.0,0.05,0.35,0,1.218107348797958,-0.0007669888134415048,2.9661700873262475e-06,0,1300.0,p,2020-07-13,14,0.19999999999999998
10018,07/13/2020,SPXW200713P01400000,0.0,0.0,0.1,0.4,0,1.1409616835596337,-0.0010075049113225654,4.069266035244823e-06,0,1400.0,p,2020-07-13,14,0.25
10019,07/13/2020,SPXW200713P01500000,0.4,0.0,0.15,0.45,0,1.0643499960086178,-0.001278361615469903,5.425425664284944e-06,1537,1500.0,p,2020-07-13,14,0.3
10020,07/13/2020,SPXW200713P01600000,0.45,0.0,0.3,0.6,0,1.0133309109072228,-0.0019516099981770063,8.379916205392135e-06,2020,1600.0,p,2020-07-13,14,0.44999999999999996
10021,07/13/2020,SPXW200713P01700000,0.4,0.025,0.45,0.75,30,0.9536416880166096,-0.00269895032016243,1.1943143141124324e-05,162,1700.0,p,2020-07-13,14,0.6
